state,year,month,dn,count,avg_brightness,median_frp,max_day_count,max_day_date,pct_night
Arizona,2014,12,D,30,317.38,20.35,6.0,2014-12-09,0.0
Arizona,2014,12,N,7,328.95714285714286,48.2,4.0,2014-12-24,1.0
Arizona,2015,1,D,60,319.68833333333333,24.5,10.0,2015-01-06,0.0
Arizona,2015,1,N,7,319.8142857142857,42.3,2.0,2015-01-22,1.0
Arizona,2015,2,D,57,318.521052631579,17.5,7.0,2015-02-18,0.0
Arizona,2015,2,N,9,315.72222222222223,18.1,3.0,2015-02-02,1.0
Arizona,2015,3,D,52,335.5519230769231,24.549999999999997,13.0,2015-03-23,0.0
Arizona,2015,3,N,14,314.17857142857144,20.4,4.0,2015-03-24,1.0
Arizona,2015,4,D,54,339.9703703703704,49.0,11.0,2015-04-21,0.0
Arizona,2015,4,N,15,314.72,17.4,3.0,2015-04-10,1.0
Arizona,2015,5,D,37,340.1135135135135,55.8,13.0,2015-05-29,0.0
Arizona,2015,5,N,5,312.52,17.1,1.0,2015-05-02,1.0
Arizona,2015,6,D,249,351.5606425702812,60.2,43.0,2015-06-19,0.0
Arizona,2015,6,N,130,318.2223076923077,18.65,23.0,2015-06-26,1.0
Arizona,2015,7,D,59,340.6694915254237,34.7,11.0,2015-07-28,0.0
Arizona,2015,7,N,21,314.2190476190476,11.5,4.0,2015-07-12,1.0
Arizona,2015,8,D,93,350.09247311827954,38.2,15.0,2015-08-09,0.0
Arizona,2015,8,N,63,322.5571428571428,21.3,15.0,2015-08-09,1.0
Arizona,2015,9,D,26,331.3076923076923,29.4,4.0,2015-09-06,0.0
Arizona,2015,9,N,17,331.27058823529416,27.5,7.0,2015-09-05,1.0
Arizona,2015,10,D,84,332.6559523809524,34.85,27.0,2015-10-14,0.0
Arizona,2015,10,N,12,312.30833333333334,15.4,2.0,2015-10-14,1.0
Arizona,2015,11,D,48,318.7083333333333,25.1,7.0,2015-11-23,0.0
Arizona,2015,11,N,14,314.9142857142857,18.25,2.0,2015-11-17,1.0
Arizona,2015,12,D,50,319.204,21.1,10.0,2015-12-07,0.0
Arizona,2015,12,N,7,318.90000000000003,40.1,2.0,2015-12-19,1.0
Arizona,2016,1,D,59,317.7406779661017,22.1,8.0,2016-01-22,0.0
Arizona,2016,1,N,7,314.5142857142857,23.9,3.0,2016-01-29,1.0
Arizona,2016,2,D,50,325.278,25.65,10.0,2016-02-08,0.0
Arizona,2016,2,N,11,315.44545454545454,24.7,3.0,2016-02-10,1.0
Arizona,2016,3,D,109,333.79633027522937,41.9,19.0,2016-03-10,0.0
Arizona,2016,3,N,22,334.6272727272727,27.25,9.0,2016-03-27,1.0
Arizona,2016,4,D,70,340.5571428571429,56.2,23.0,2016-04-06,0.0
Arizona,2016,4,N,12,318.15833333333336,21.2,3.0,2016-04-04,1.0
Arizona,2016,5,D,191,340.17015706806285,53.7,29.0,2016-05-29,0.0
Arizona,2016,5,N,88,316.36136363636365,21.0,15.0,2016-05-27,1.0
Arizona,2016,6,D,680,358.70632352941175,88.4,72.0,2016-06-19,0.0
Arizona,2016,6,N,481,326.9846153846154,31.3,64.0,2016-06-05,1.0
Arizona,2016,7,D,231,357.76320346320347,73.5,78.0,2016-07-16,0.0
Arizona,2016,7,N,95,331.8831578947369,35.4,42.0,2016-07-16,1.0
Arizona,2016,8,D,16,334.46875,26.75,3.0,2016-08-08,0.0
Arizona,2016,8,N,25,313.14799999999997,15.4,5.0,2016-08-31,1.0
Arizona,2016,9,D,71,331.04366197183094,37.6,21.0,2016-09-18,0.0
Arizona,2016,9,N,36,320.94722222222225,25.299999999999997,12.0,2016-09-18,1.0
Arizona,2016,10,D,119,332.47647058823526,34.8,37.0,2016-10-18,0.0
Arizona,2016,10,N,18,318.95000000000005,29.65,3.0,2016-10-09,1.0
Arizona,2016,11,D,82,326.31951219512194,27.299999999999997,18.0,2016-11-01,0.0
Arizona,2016,11,N,9,316.67777777777775,27.2,2.0,2016-11-12,1.0
Arizona,2016,12,D,46,315.46521739130435,16.6,7.0,2016-12-08,0.0
Arizona,2016,12,N,6,318.3333333333333,29.45,2.0,2016-12-09,1.0
Arizona,2017,1,D,43,320.2767441860465,19.9,9.0,2017-01-31,0.0
Arizona,2017,1,N,7,313.59999999999997,23.6,2.0,2017-01-17,1.0
Arizona,2017,2,D,30,316.34666666666664,13.75,7.0,2017-02-24,0.0
Arizona,2017,2,N,11,313.95454545454544,15.9,3.0,2017-02-16,1.0
Arizona,2017,3,D,79,331.39113924050633,29.2,13.0,2017-03-07,0.0
Arizona,2017,3,N,23,318.5086956521739,29.0,3.0,2017-03-07,1.0
Arizona,2017,4,D,126,340.51984126984127,54.849999999999994,25.0,2017-04-26,0.0
Arizona,2017,4,N,22,319.15909090909093,28.1,10.0,2017-04-26,1.0
Arizona,2017,5,D,189,347.3248677248677,72.0,24.0,2017-05-28,0.0
Arizona,2017,5,N,72,314.74027777777775,17.950000000000003,12.0,2017-05-28,1.0
Arizona,2017,6,D,600,357.0845,76.3,54.0,2017-06-27,0.0
Arizona,2017,6,N,638,325.82868338557995,36.4,62.0,2017-06-17,1.0
Arizona,2017,7,D,340,359.3264705882353,72.5,102.0,2017-07-01,0.0
Arizona,2017,7,N,209,319.8866028708134,22.1,40.0,2017-07-01,1.0
Arizona,2017,8,D,19,334.82105263157894,22.9,6.0,2017-08-22,0.0
Arizona,2017,8,N,20,317.08000000000004,21.700000000000003,5.0,2017-08-05,1.0
Arizona,2017,9,D,27,333.6037037037037,23.2,4.0,2017-09-02,0.0
Arizona,2017,9,N,35,318.37142857142857,21.2,6.0,2017-09-08,1.0
Arizona,2017,10,D,257,332.7303501945525,52.7,31.0,2017-10-26,0.0
Arizona,2017,10,N,58,323.9362068965517,28.7,18.0,2017-10-26,1.0
Arizona,2017,11,D,256,328.35859375,42.150000000000006,39.0,2017-11-01,0.0
Arizona,2017,11,N,26,317.16923076923075,26.0,8.0,2017-11-16,1.0
Arizona,2017,12,D,62,322.2483870967742,24.15,10.0,2017-12-03,0.0
Arizona,2017,12,N,12,313.68333333333334,24.35,4.0,2017-12-22,1.0
Arizona,2018,1,D,106,325.20188679245285,36.400000000000006,17.0,2018-01-24,0.0
Arizona,2018,1,N,9,315.18888888888887,24.5,2.0,2018-01-05,1.0
Arizona,2018,2,D,101,333.55049504950495,24.7,17.0,2018-02-10,0.0
Arizona,2018,2,N,6,344.0333333333333,75.65,4.0,2018-02-01,1.0
Arizona,2018,3,D,34,335.83529411764704,31.1,10.0,2018-03-20,0.0
Arizona,2018,3,N,15,313.87333333333333,39.7,7.0,2018-03-20,1.0
Arizona,2018,4,D,315,350.24698412698416,71.5,63.0,2018-04-24,0.0
Arizona,2018,4,N,53,317.9094339622642,28.7,8.0,2018-04-29,1.0
Arizona,2018,5,D,46,339.58478260869566,52.45,12.0,2018-05-11,0.0
Arizona,2018,5,N,22,319.99545454545455,22.8,7.0,2018-05-01,1.0
Arizona,2018,6,D,16,346.18125,43.15,5.0,2018-06-08,0.0
Arizona,2018,6,N,42,319.2404761904762,23.2,10.0,2018-06-08,1.0
Arizona,2018,7,D,69,350.1492753623188,40.5,14.0,2018-07-31,0.0
Arizona,2018,7,N,26,310.6653846153846,13.4,5.0,2018-07-05,1.0
Arizona,2018,8,D,194,347.2005154639175,59.15,55.0,2018-08-07,0.0
Arizona,2018,8,N,117,319.0760683760684,25.6,32.0,2018-08-08,1.0
Arizona,2018,9,D,207,343.4690821256039,55.0,38.0,2018-09-28,0.0
Arizona,2018,9,N,90,317.2366666666667,19.700000000000003,16.0,2018-09-15,1.0
Arizona,2018,10,D,52,321.2769230769231,23.450000000000003,9.0,2018-10-31,0.0
Arizona,2018,10,N,12,313.9583333333333,17.35,5.0,2018-10-11,1.0
Arizona,2018,11,D,128,321.715625,24.5,23.0,2018-11-13,0.0
Arizona,2018,11,N,15,316.62,19.3,4.0,2018-11-25,1.0
Arizona,2018,12,D,34,318.9235294117647,23.75,10.0,2018-12-13,0.0
Arizona,2018,12,N,6,319.06666666666666,25.7,2.0,2018-12-09,1.0
Arizona,2019,1,D,20,314.665,18.8,4.0,2019-01-22,0.0
Arizona,2019,1,N,12,321.0833333333333,24.450000000000003,3.0,2019-01-17,1.0
Arizona,2019,2,D,36,318.09166666666664,13.8,9.0,2019-02-12,0.0
Arizona,2019,2,N,17,314.6294117647059,33.7,12.0,2019-02-17,1.0
Arizona,2019,3,D,34,327.27647058823527,23.9,9.0,2019-03-05,0.0
Arizona,2019,3,N,5,325.96000000000004,37.3,2.0,2019-03-17,1.0
Arizona,2019,4,D,24,336.7416666666667,21.6,5.0,2019-04-18,0.0
Arizona,2019,4,N,8,310.6,16.25,3.0,2019-04-27,1.0
Arizona,2019,5,D,66,341.0121212121212,53.95,20.0,2019-05-31,0.0
Arizona,2019,5,N,28,316.63214285714287,18.85,6.0,2019-05-04,1.0
Arizona,2019,6,D,585,355.6664957264957,81.0,78.0,2019-06-20,0.0
Arizona,2019,6,N,343,325.61457725947525,31.0,56.0,2019-06-21,1.0
Arizona,2019,7,D,187,350.2625668449198,53.8,48.0,2019-07-16,0.0
Arizona,2019,7,N,114,319.9052631578947,21.1,25.0,2019-07-21,1.0
Arizona,2019,8,D,235,352.13829787234044,70.8,36.0,2019-08-21,0.0
Arizona,2019,8,N,79,312.43797468354427,13.0,23.0,2019-08-22,1.0
Arizona,2019,9,D,143,339.5174825174825,46.8,22.0,2019-09-20,0.0
Arizona,2019,9,N,61,313.8065573770492,19.9,15.0,2019-09-13,1.0
Arizona,2019,10,D,322,336.8947204968944,47.05,35.0,2019-10-15,0.0
Arizona,2019,10,N,47,312.36382978723407,17.5,6.0,2019-10-02,1.0
Arizona,2019,11,D,119,329.4336134453781,45.4,26.0,2019-11-05,0.0
Arizona,2019,11,N,5,314.02,14.3,2.0,2019-11-01,1.0
Arizona,2019,12,D,18,313.7055555555555,25.0,4.0,2019-12-17,0.0
Arizona,2020,1,D,44,317.12045454545455,22.5,5.0,2020-01-13,0.0
Arizona,2020,1,N,8,310.7375,19.450000000000003,2.0,2020-01-19,1.0
Arizona,2020,2,D,54,317.93518518518516,16.799999999999997,8.0,2020-02-20,0.0
Arizona,2020,2,N,7,315.92857142857144,28.1,2.0,2020-02-03,1.0
Arizona,2020,3,D,21,319.3857142857143,15.8,6.0,2020-03-04,0.0
Arizona,2020,3,N,1,307.2,12.2,1.0,2020-03-26,1.0
Arizona,2020,4,D,24,337.52916666666664,22.25,3.0,2020-04-21,0.0
Arizona,2020,4,N,10,326.65,21.05,4.0,2020-04-26,1.0
Arizona,2020,5,D,69,345.39130434782606,46.2,37.0,2020-05-31,0.0
Arizona,2020,5,N,22,313.5681818181818,19.25,5.0,2020-05-18,1.0
Arizona,2020,6,D,1353,360.5850702143385,92.6,188.0,2020-06-16,0.0
Arizona,2020,6,N,969,326.3783281733746,33.7,112.0,2020-06-18,1.0
Arizona,2020,7,D,194,354.3731958762886,90.25,30.0,2020-07-30,0.0
Arizona,2020,7,N,150,320.69466666666665,26.55,21.0,2020-07-02,1.0
Arizona,2020,8,D,421,352.6021377672209,65.2,53.0,2020-08-25,0.0
Arizona,2020,8,N,127,321.09212598425194,20.2,15.0,2020-08-24,1.0
Arizona,2020,9,D,86,340.75581395348837,46.6,25.0,2020-09-26,0.0
Arizona,2020,9,N,36,314.7722222222222,23.6,6.0,2020-09-27,1.0
Arizona,2020,10,D,239,342.13012552301257,40.0,29.0,2020-10-08,0.0
Arizona,2020,10,N,127,326.9472440944882,25.8,27.0,2020-10-16,1.0
Arizona,2020,11,D,56,319.19464285714287,22.95,9.0,2020-11-01,0.0
Arizona,2020,11,N,10,317.21,21.049999999999997,2.0,2020-11-21,1.0
Arizona,2020,12,D,59,319.3830508474576,22.8,11.0,2020-12-16,0.0
Arizona,2020,12,N,8,328.95,32.25,4.0,2020-12-14,1.0
Arizona,2021,1,D,45,316.88444444444445,22.0,7.0,2021-01-06,0.0
Arizona,2021,1,N,8,313.5375,30.75,4.0,2021-01-17,1.0
Arizona,2021,2,D,66,326.2590909090909,25.15,9.0,2021-02-11,0.0
Arizona,2021,2,N,13,313.68461538461537,24.9,5.0,2021-02-27,1.0
Arizona,2021,3,D,39,334.46153846153845,41.0,8.0,2021-03-01,0.0
Arizona,2021,3,N,3,308.93333333333334,14.6,2.0,2021-03-18,1.0
Arizona,2021,4,D,162,344.69135802469134,58.95,39.0,2021-04-09,0.0
Arizona,2021,4,N,59,325.8152542372881,26.6,16.0,2021-04-03,1.0
Arizona,2021,5,D,128,350.20625,64.55,23.0,2021-05-09,0.0
Arizona,2021,5,N,70,323.67571428571426,29.799999999999997,15.0,2021-05-09,1.0
Arizona,2021,6,D,1231,359.8524776604387,102.6,143.0,2021-06-21,0.0
Arizona,2021,6,N,1344,331.7485863095238,36.6,140.0,2021-06-15,1.0
Arizona,2021,7,D,133,355.6751879699248,66.1,37.0,2021-07-07,0.0
Arizona,2021,7,N,58,320.1672413793104,15.8,18.0,2021-07-08,1.0
Arizona,2021,8,D,17,330.3588235294118,20.3,2.0,2021-08-03,0.0
Arizona,2021,8,N,10,315.69,13.899999999999999,2.0,2021-08-04,1.0
Arizona,2021,9,D,20,331.665,19.6,4.0,2021-09-04,0.0
Arizona,2021,9,N,10,324.91999999999996,18.75,3.0,2021-09-05,1.0
Arizona,2021,10,D,96,329.21666666666664,30.75,16.0,2021-10-27,0.0
Arizona,2021,10,N,26,327.5230769230769,36.599999999999994,7.0,2021-10-06,1.0
Arizona,2021,11,D,205,325.5468292682927,27.6,32.0,2021-11-08,0.0
Arizona,2021,11,N,10,313.18,18.5,3.0,2021-11-12,1.0
Arizona,2021,12,D,68,321.6441176470588,24.3,15.0,2021-12-03,0.0
Arizona,2021,12,N,8,313.7625,30.85,3.0,2021-12-05,1.0
Arizona,2022,1,D,59,317.26949152542375,13.7,10.0,2022-01-26,0.0
Arizona,2022,1,N,6,309.1666666666667,23.9,3.0,2022-01-26,1.0
Arizona,2022,2,D,104,329.3182692307692,33.2,27.0,2022-02-10,0.0
Arizona,2022,2,N,6,315.4166666666667,33.3,3.0,2022-02-09,1.0
Arizona,2022,3,D,76,335.7763157894737,39.8,14.0,2022-03-24,0.0
Arizona,2022,3,N,24,318.04583333333335,27.85,4.0,2022-03-26,1.0
Arizona,2022,4,D,160,352.388125,73.1,26.0,2022-04-20,0.0
Arizona,2022,4,N,109,330.61284403669725,52.4,40.0,2022-04-20,1.0
Arizona,2022,5,D,58,344.2155172413793,59.65,25.0,2022-05-08,0.0
Arizona,2022,5,N,24,320.625,28.950000000000003,5.0,2022-05-27,1.0
Arizona,2022,6,D,339,363.81710914454277,112.4,103.0,2022-06-13,0.0
Arizona,2022,6,N,263,333.9125475285171,45.5,77.0,2022-06-13,1.0
Arizona,2022,7,D,58,340.7,41.4,11.0,2022-07-22,0.0
Arizona,2022,7,N,28,323.4035714285714,22.75,10.0,2022-07-22,1.0
Arizona,2022,8,D,16,334.65,18.0,3.0,2022-08-02,0.0
Arizona,2022,8,N,9,312.5111111111111,37.5,2.0,2022-08-06,1.0
Arizona,2022,9,D,18,327.93888888888887,18.9,4.0,2022-09-25,0.0
Arizona,2022,9,N,13,320.37692307692305,37.3,5.0,2022-09-28,1.0
Arizona,2022,10,D,19,319.62631578947367,16.5,6.0,2022-10-25,0.0
Arizona,2022,10,N,8,315.7375,27.049999999999997,3.0,2022-10-04,1.0
Arizona,2022,11,D,44,319.6272727272727,33.599999999999994,11.0,2022-11-19,0.0
Arizona,2022,11,N,9,316.1333333333333,35.8,2.0,2022-11-25,1.0
Arizona,2022,12,D,24,319.97083333333336,25.0,4.0,2022-12-01,0.0
Arizona,2022,12,N,6,314.8666666666667,20.85,2.0,2022-12-03,1.0
Arizona,2023,1,D,33,315.2787878787879,19.1,9.0,2023-01-27,0.0
Arizona,2023,1,N,5,312.5,18.0,1.0,2023-01-13,1.0
Arizona,2023,2,D,45,329.3466666666667,30.8,9.0,2023-02-27,0.0
Arizona,2023,2,N,13,330.5307692307692,40.0,9.0,2023-02-06,1.0
Arizona,2023,3,D,55,327.4527272727273,27.1,12.0,2023-03-10,0.0
Arizona,2023,3,N,6,314.8833333333333,25.85,2.0,2023-03-28,1.0
Arizona,2023,4,D,95,335.8568421052632,39.6,22.0,2023-04-20,0.0
Arizona,2023,4,N,10,319.78000000000003,25.0,3.0,2023-04-26,1.0
Arizona,2023,5,D,168,343.5595238095238,61.6,22.0,2023-05-31,0.0
Arizona,2023,5,N,16,314.21875,18.0,2.0,2023-05-09,1.0
Arizona,2023,6,D,194,344.83247422680415,49.3,33.0,2023-06-07,0.0
Arizona,2023,6,N,41,317.83170731707315,24.3,6.0,2023-06-01,1.0
Arizona,2023,7,D,325,354.3052307692308,65.2,36.0,2023-07-06,0.0
Arizona,2023,7,N,137,318.6598540145985,23.8,21.0,2023-07-05,1.0
Arizona,2023,8,D,67,350.79999999999995,47.9,12.0,2023-08-05,0.0
Arizona,2023,8,N,46,314.5086956521739,20.799999999999997,9.0,2023-08-05,1.0
Arizona,2023,9,D,94,337.5744680851064,43.0,15.0,2023-09-27,0.0
Arizona,2023,9,N,16,312.69375,15.7,2.0,2023-09-03,1.0
Arizona,2023,10,D,295,336.73254237288137,48.9,37.0,2023-10-17,0.0
Arizona,2023,10,N,37,317.25405405405405,28.3,8.0,2023-10-21,1.0
Arizona,2023,11,D,223,330.2493273542601,35.4,41.0,2023-11-02,0.0
Arizona,2023,11,N,21,312.8904761904762,18.9,5.0,2023-11-02,1.0
Arizona,2023,12,D,56,319.7017857142857,23.25,13.0,2023-12-05,0.0
Arizona,2023,12,N,14,320.9142857142857,35.05,3.0,2023-12-29,1.0
Arizona,2024,1,D,56,324.35714285714283,33.1,21.0,2024-01-31,0.0
Arizona,2024,1,N,3,316.06666666666666,26.4,1.0,2024-01-06,1.0
Arizona,2024,2,D,56,319.70535714285717,18.4,11.0,2024-02-22,0.0
Arizona,2024,2,N,4,312.575,27.6,2.0,2024-02-24,1.0
Arizona,2024,3,D,35,328.6742857142857,32.1,13.0,2024-03-05,0.0
Arizona,2024,3,N,11,313.4909090909091,16.1,3.0,2024-03-02,1.0
Arizona,2024,4,D,72,335.15277777777777,33.2,16.0,2024-04-22,0.0
Arizona,2024,4,N,15,315.78,24.0,2.0,2024-04-11,1.0
Arizona,2024,5,D,138,345.4804347826087,53.95,16.0,2024-05-18,0.0
Arizona,2024,5,N,56,326.8267857142857,30.05,12.0,2024-05-11,1.0
Arizona,2024,6,D,102,357.4078431372549,101.0,16.0,2024-06-19,0.0
Arizona,2024,6,N,87,318.3896551724138,28.5,24.0,2024-06-03,1.0
Arizona,2024,7,D,214,349.78504672897196,55.150000000000006,32.0,2024-07-20,0.0
Arizona,2024,7,N,148,324.6283783783784,19.5,38.0,2024-07-28,1.0
Arizona,2024,8,D,21,340.6666666666667,41.8,8.0,2024-08-05,0.0
Arizona,2024,8,N,15,318.0133333333333,17.2,6.0,2024-08-04,1.0
Arizona,2024,9,D,177,345.2932203389831,63.4,28.0,2024-09-11,0.0
Arizona,2024,9,N,86,314.76162790697674,18.45,22.0,2024-09-13,1.0
Arizona,2024,10,D,144,333.2659722222222,44.8,18.0,2024-10-03,0.0
Arizona,2024,10,N,23,316.9608695652174,18.4,5.0,2024-10-12,1.0
Arizona,2024,11,D,102,328.30980392156863,42.3,17.0,2024-11-02,0.0
Arizona,2024,11,N,13,310.9,16.2,2.0,2024-11-02,1.0
Arizona,2024,12,D,53,318.3301886792453,19.9,5.0,2024-12-13,0.0
Arizona,2024,12,N,20,315.195,21.75,5.0,2024-12-14,1.0
Arizona,2025,1,D,74,326.6662162162162,27.6,9.0,2025-01-22,0.0
Arizona,2025,1,N,22,319.28181818181815,39.25,7.0,2025-01-05,1.0
Arizona,2025,2,D,57,323.5649122807018,23.9,9.0,2025-02-20,0.0
Arizona,2025,2,N,14,321.62857142857143,42.2,4.0,2025-02-19,1.0
Arizona,2025,3,D,30,331.82,26.450000000000003,10.0,2025-03-31,0.0
Arizona,2025,3,N,1,305.4,12.5,1.0,2025-03-03,1.0
Arizona,2025,4,D,48,342.2916666666667,50.05,20.0,2025-04-28,0.0
Arizona,2025,4,N,14,317.34285714285716,25.299999999999997,4.0,2025-04-05,1.0
Arizona,2025,5,D,196,353.434693877551,103.3,30.0,2025-05-16,0.0
Arizona,2025,5,N,84,330.3047619047619,42.65,23.0,2025-05-14,1.0
Arizona,2025,6,D,48,352.3458333333333,52.8,8.0,2025-06-29,0.0
Arizona,2025,6,N,52,323.61538461538464,24.95,14.0,2025-06-30,1.0
Arizona,2025,7,D,838,364.7614558472553,110.8,101.0,2025-07-31,0.0
Arizona,2025,7,N,811,338.72675709001237,53.8,127.0,2025-07-28,1.0
Arkansas,2000,11,D,12,315.26666666666665,46.05,9.0,2000-11-01,0.0
Arkansas,2000,12,D,10,314.01,32.6,4.0,2000-12-09,0.0
Arkansas,2001,1,D,3,309.43333333333334,11.1,2.0,2001-01-05,0.0
Arkansas,2001,2,D,22,314.6363636363636,10.9,18.0,2001-02-06,0.0
Arkansas,2001,3,D,62,320.7306451612903,20.2,15.0,2001-03-10,0.0
Arkansas,2001,3,N,1,317.6,26.9,1.0,2001-03-20,1.0
Arkansas,2001,4,D,44,317.97272727272724,12.350000000000001,16.0,2001-04-18,0.0
Arkansas,2001,4,N,5,317.86,13.2,3.0,2001-04-10,1.0
Arkansas,2001,5,D,8,317.6875,18.5,3.0,2001-05-16,0.0
Arkansas,2001,5,N,5,313.41999999999996,12.9,2.0,2001-05-14,1.0
Arkansas,2001,6,D,88,337.325,44.5,21.0,2001-06-12,0.0
Arkansas,2001,6,N,3,311.43333333333334,8.2,2.0,2001-06-13,1.0
Arkansas,2001,7,D,107,333.09065420560745,45.8,18.0,2001-07-30,0.0
Arkansas,2001,7,N,16,311.28125,11.25,2.0,2001-07-08,1.0
Arkansas,2001,8,D,256,344.783203125,60.7,37.0,2001-08-15,0.0
Arkansas,2001,8,N,29,312.0689655172414,15.4,6.0,2001-08-25,1.0
Arkansas,2001,9,D,261,327.0191570881226,27.6,45.0,2001-09-27,0.0
Arkansas,2001,9,N,5,312.52,14.1,3.0,2001-09-03,1.0
Arkansas,2001,10,D,285,322.76631578947365,20.2,58.0,2001-10-02,0.0
Arkansas,2001,10,N,3,318.2,21.6,1.0,2001-10-01,1.0
Arkansas,2001,11,D,114,321.56315789473683,37.2,23.0,2001-11-08,0.0
Arkansas,2001,11,N,2,319.35,55.800000000000004,1.0,2001-11-13,1.0
Arkansas,2001,12,D,6,315.1166666666667,22.75,2.0,2001-12-21,0.0
Arkansas,2001,12,N,1,312.0,17.2,1.0,2001-12-01,1.0
Arkansas,2002,1,D,13,313.33846153846156,12.4,11.0,2002-01-15,0.0
Arkansas,2002,2,D,33,314.92727272727274,16.2,8.0,2002-02-16,0.0
Arkansas,2002,2,N,3,315.3333333333333,16.8,2.0,2002-02-17,1.0
Arkansas,2002,3,D,3,310.06666666666666,12.6,2.0,2002-03-31,0.0
Arkansas,2002,4,D,26,315.78846153846155,11.350000000000001,13.0,2002-04-05,0.0
Arkansas,2002,4,N,2,306.5,17.75,1.0,2002-04-04,1.0
Arkansas,2002,5,D,6,322.1666666666667,18.35,2.0,2002-05-14,0.0
Arkansas,2002,5,N,3,309.93333333333334,10.7,1.0,2002-05-01,1.0
Arkansas,2002,6,D,132,335.11742424242425,47.650000000000006,19.0,2002-06-22,0.0
Arkansas,2002,6,N,4,307.55,10.05,2.0,2002-06-09,1.0
Arkansas,2002,7,D,267,340.84232209737826,51.9,58.0,2002-07-08,0.0
Arkansas,2002,7,N,6,306.6166666666667,6.1,2.0,2002-07-08,1.0
Arkansas,2002,8,D,349,340.8587392550143,54.5,37.0,2002-08-28,0.0
Arkansas,2002,8,N,19,313.2368421052632,8.3,4.0,2002-08-10,1.0
Arkansas,2002,9,D,503,333.61431411530816,35.4,58.0,2002-09-10,0.0
Arkansas,2002,9,N,14,311.04285714285714,11.05,4.0,2002-09-04,1.0
Arkansas,2002,10,D,273,325.5553113553114,22.4,71.0,2002-10-01,0.0
Arkansas,2002,10,N,2,317.5,18.3,1.0,2002-10-01,1.0
Arkansas,2002,11,D,253,319.198814229249,25.3,42.0,2002-11-21,0.0
Arkansas,2002,12,D,60,323.15833333333336,20.0,46.0,2002-12-02,0.0
Arkansas,2002,12,N,5,319.78000000000003,28.3,3.0,2002-12-02,1.0
Arkansas,2003,1,D,59,317.1762711864407,23.1,12.0,2003-01-27,0.0
Arkansas,2003,1,N,2,307.15,14.2,1.0,2003-01-05,1.0
Arkansas,2003,2,D,47,316.1744680851064,17.2,27.0,2003-02-04,0.0
Arkansas,2003,2,N,1,318.2,20.2,1.0,2003-02-02,1.0
Arkansas,2003,3,D,318,329.7556603773585,21.05,98.0,2003-03-24,0.0
Arkansas,2003,3,N,6,319.56666666666666,26.85,5.0,2003-03-24,1.0
Arkansas,2003,4,D,277,324.85018050541515,22.7,41.0,2003-04-01,0.0
Arkansas,2003,4,N,23,312.3652173913043,16.5,16.0,2003-04-02,1.0
Arkansas,2003,5,D,15,322.6,16.0,4.0,2003-05-29,0.0
Arkansas,2003,5,N,5,307.64,12.5,2.0,2003-05-31,1.0
Arkansas,2003,6,D,309,333.5433656957929,54.7,41.0,2003-06-22,0.0
Arkansas,2003,6,N,1,305.7,6.1,1.0,2003-06-26,1.0
Arkansas,2003,7,D,131,333.8656488549618,42.9,28.0,2003-07-16,0.0
Arkansas,2003,7,N,21,313.1714285714286,17.4,5.0,2003-07-09,1.0
Arkansas,2003,8,D,246,338.04715447154473,51.0,42.0,2003-08-19,0.0
Arkansas,2003,8,N,24,309.6958333333333,11.5,6.0,2003-08-28,1.0
Arkansas,2003,9,D,814,328.6914004914005,26.4,114.0,2003-09-29,0.0
Arkansas,2003,9,N,8,307.975,11.45,2.0,2003-09-11,1.0
Arkansas,2003,10,D,1033,324.641142303969,21.2,140.0,2003-10-22,0.0
Arkansas,2003,10,N,4,323.525,41.55,3.0,2003-10-21,1.0
Arkansas,2003,11,D,241,324.30165975103733,16.7,117.0,2003-11-03,0.0
Arkansas,2003,11,N,3,306.59999999999997,8.2,2.0,2003-11-12,1.0
Arkansas,2003,12,D,33,316.5151515151515,21.7,7.0,2003-12-19,0.0
Arkansas,2004,1,D,54,320.19814814814816,18.3,13.0,2004-01-22,0.0
Arkansas,2004,1,N,4,312.825,43.75,3.0,2004-01-23,1.0
Arkansas,2004,2,D,190,319.8563157894737,22.25,84.0,2004-02-27,0.0
Arkansas,2004,2,N,4,311.85,16.8,2.0,2004-02-27,1.0
Arkansas,2004,3,D,448,325.06674107142857,20.799999999999997,100.0,2004-03-10,0.0
Arkansas,2004,3,N,7,311.61428571428576,15.3,3.0,2004-03-12,1.0
Arkansas,2004,4,D,185,324.9843243243243,18.1,35.0,2004-04-02,0.0
Arkansas,2004,4,N,3,307.8333333333333,11.5,2.0,2004-04-18,1.0
Arkansas,2004,5,D,22,328.31363636363636,22.15,7.0,2004-05-10,0.0
Arkansas,2004,5,N,4,308.0,10.05,2.0,2004-05-08,1.0
Arkansas,2004,6,D,184,339.46521739130435,58.25,27.0,2004-06-04,0.0
Arkansas,2004,6,N,13,310.39230769230767,10.7,7.0,2004-06-18,1.0
Arkansas,2004,7,D,62,326.74032258064517,20.35,22.0,2004-07-20,0.0
Arkansas,2004,7,N,11,307.1272727272727,7.9,2.0,2004-07-11,1.0
Arkansas,2004,8,D,170,330.05117647058825,35.55,32.0,2004-08-17,0.0
Arkansas,2004,8,N,15,310.72,11.6,3.0,2004-08-08,1.0
Arkansas,2004,9,D,1071,329.0522875816994,25.8,171.0,2004-09-27,0.0
Arkansas,2004,9,N,18,316.42777777777775,12.25,4.0,2004-09-09,1.0
